isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
False,2,18802725,61.0,10,0.16393442,0.649,0.7184,
True,3,18805521,93.0,32,0.34408602,0.6452,0.7067,
False,4,18922986,93.0,1,0.010752688,0.6476,0.7126,
False,5,21950758,93.0,1,0.010752688,0.6736,0.7291,
True,6,26075741,127.0,34,0.26771653,0.7107,0.6645,
True,7,26406368,125.0,2,0.016,0.71,0.6637,
False,8,30994017,129.0,4,0.031007752,0.7328,0.6538,
False,9,30996000,133.0,4,0.030075189,0.7332,0.6506,
False,10,38537520,133.0,4,0.030075189,0.692,0.6261,
False,11,45968521,133.0,3,0.02255639,0.8055,0.6138,
False,12,47348908,133.0,4,0.030075189,0.8055,0.623,
True,13,51225857,181.0,51,0.28176796,0.8108,0.6479,
False,14,51231057,210.0,29,0.13809524,0.8108,0.6478,
False,15,51232725,216.0,7,0.032407407,0.811,0.6476,
False,16,55702628,216.0,5,0.023148147,0.8072,0.6403,
False,17,55702733,216.0,5,0.023148147,0.8072,0.6399,
False,18,55702852,216.0,1,0.0046296297,0.8072,0.6395,
False,19,56410322,224.0,14,0.0625,0.8048,0.6453,
True,20,56424242,231.0,17,0.07359307,0.8032,0.6514,
False,21,56492507,225.0,7,0.031111112,0.7583,0.6398,
False,22,56605476,221.0,4,0.018099548,0.7594,0.6419,
False,23,56663183,219.0,2,0.00913242,0.7594,0.6421,
False,24,56777192,167.0,100,0.5988024,0.7592,0.6438,
False,25,56786685,133.0,74,0.556391,0.7592,0.6454,
False,26,57311685,131.0,7,0.053435113,0.7614,0.6493,
False,27,57375530,133.0,2,0.015037594,0.7614,0.6487,
False,28,59382401,133.0,1,0.007518797,0.7603,0.6427,
False,29,59788037,133.0,1,0.007518797,0.7785,0.6511,
False,30,62643647,133.0,7,0.05263158,0.7847,0.6457,
False,31,71975590,134.0,7,0.052238807,0.8032,0.6876,
False,32,72067094,134.0,7,0.052238807,0.8253,0.7321,
False,33,79459982,136.0,3,0.022058824,0.8287,0.7314,
False,34,93889436,136.0,1,0.007352941,0.8046,0.6348,
False,35,93891336,136.0,2,0.014705882,0.8047,0.6346,
False,36,94002674,138.0,7,0.050724637,0.8049,0.6346,
False,37,98470473,138.0,2,0.014492754,0.7868,0.6176,
False,38,99637694,138.0,3,0.02173913,0.7594,0.6268,
False,39,100487486,138.0,2,0.014492754,0.7745,0.6692,
False,40,106274485,138.0,4,0.028985508,0.6822,0.6057,
False,41,106986248,135.0,4,0.02962963,0.6837,0.6093,
False,42,108433411,135.0,3,0.022222223,0.7068,0.5828,
False,43,109470214,135.0,3,0.022222223,0.7094,0.5851,
False,44,110506991,135.0,4,0.02962963,0.7221,0.5996,
False,45,112738036,135.0,2,0.014814815,0.7336,0.5998,
False,46,113879444,135.0,3,0.022222223,0.7339,0.5979,
True,0,0,22.0,22,1.0,0.8614,0.4885,
True,1,12506531,28.0,28,1.0,0.8739,0.5614,
True,2,14491950,28.0,2,0.071428575,0.8602,0.5981,
False,3,393683991,36.0,30,0.8333333,0.7869,0.7115,
False,4,561516031,36.0,1,0.027777778,0.7721,0.6094,
False,0,0,76.0,76,1.0,0.8107,0.6432,
False,1,3107370,76.0,1,0.013157895,0.8072,0.6403,
False,2,3107475,76.0,1,0.013157895,0.8072,0.6399,
False,3,3107594,76.0,1,0.013157895,0.8072,0.6395,
False,4,3815064,80.0,7,0.0875,0.8048,0.6453,
False,5,4067925,79.0,1,0.012658228,0.7594,0.6421,
False,6,10048389,79.0,2,0.025316456,0.7847,0.6457,
False,7,16859100,79.0,5,0.06329114,0.7848,0.588,
False,8,19380332,77.0,4,0.051948052,0.8032,0.6876,
False,9,19471836,77.0,6,0.077922076,0.8253,0.7321,
False,10,26864724,79.0,3,0.03797468,0.8287,0.7314,
False,11,41296078,79.0,1,0.012658228,0.8047,0.6346,
False,12,41407416,79.0,4,0.050632913,0.8049,0.6346,
False,13,45875215,79.0,1,0.012658228,0.7868,0.6176,
False,14,47042436,79.0,2,0.025316456,0.7594,0.6268,
False,15,47892228,79.0,1,0.012658228,0.7745,0.6692,
False,16,52037291,79.0,2,0.025316456,0.6748,0.6172,
False,17,54890207,79.0,1,0.012658228,0.6831,0.6091,
False,18,55838153,79.0,2,0.025316456,0.7068,0.5828,
False,19,56097987,79.0,2,0.025316456,0.7068,0.5824,
False,20,56874956,79.0,2,0.025316456,0.7094,0.5851,
