isSZZBugIntroducer,revision,age,totalLoc,modified,relativeModified,180fileHcpf,180commitHcpf,nrOfFunctions
True,12,110251348,33.0,1,0.030303031,0.8117,0.5427,
False,13,110511698,34.0,1,0.029411765,0.8118,0.5418,
True,14,113119889,37.0,3,0.08108108,0.8287,0.5849,
True,15,113751614,38.0,3,0.078947365,0.8304,0.5913,
False,16,114914306,39.0,1,0.025641026,0.8293,0.6211,
True,17,130219045,41.0,2,0.048780486,0.6546,0.685,
False,18,135405035,42.0,1,0.023809524,0.6774,0.6922,
True,19,137934310,46.0,4,0.08695652,0.625,0.7366,
False,20,151316067,49.0,3,0.06122449,0.3941,0.7711,
False,21,162567276,48.0,1,0.020833334,0.3651,0.7557,
True,22,162780199,49.0,1,0.020408163,0.4204,0.7507,
False,23,167038137,50.0,1,0.02,0.5534,0.737,
False,24,169963019,52.0,2,0.03846154,0.6182,0.7561,
True,25,171343810,55.0,5,0.09090909,0.6774,0.7356,
True,26,177290328,56.0,1,0.017857144,0.6972,0.7422,
False,27,178962599,52.0,4,0.07692308,0.7154,0.7356,
False,28,210503777,54.0,2,0.037037037,0.3987,0.7829,
True,29,234153470,55.0,1,0.018181818,0.7346,0.5694,
True,0,0,6.0,6,1.0,0.8101,0.5358,
False,1,13674,6.0,1,0.16666667,0.8103,0.5353,
True,2,941213,6.0,1,0.16666667,0.8108,0.5055,
False,3,10194935,6.0,1,0.16666667,0.78,0.5697,
True,4,19356610,6.0,1,0.16666667,0.8012,0.592,
True,5,34133191,6.0,1,0.16666667,0.7226,0.6187,
True,6,49521545,6.0,1,0.16666667,0.6927,0.6911,
False,7,54084229,6.0,1,0.16666667,0.6532,0.6971,
True,8,65770190,6.0,1,0.16666667,0.6318,0.5913,
True,9,71374106,20.0,15,0.75,0.6166,0.5997,
False,10,78271312,20.0,2,0.1,0.7101,0.4855,
True,11,81411137,22.0,2,0.09090909,0.803,0.5205,
True,12,84514646,23.0,1,0.04347826,0.8287,0.5849,
False,13,92274941,23.0,1,0.04347826,0.8197,0.6519,
True,14,96683171,24.0,1,0.041666668,0.7898,0.682,
True,15,101613802,25.0,1,0.04,0.6546,0.685,
False,16,106799792,27.0,2,0.074074075,0.6774,0.6922,
True,17,109329067,28.0,1,0.035714287,0.625,0.7366,
False,18,122710824,31.0,3,0.09677419,0.3941,0.7711,
False,19,133962033,30.0,1,0.033333335,0.3651,0.7557,
True,20,134174956,32.0,2,0.0625,0.4204,0.7507,
True,21,138432202,33.0,1,0.030303031,0.5531,0.7378,
True,22,140308605,32.0,2,0.0625,0.5891,0.7529,
False,23,141357776,34.0,2,0.05882353,0.6182,0.7561,
True,24,142738567,34.0,2,0.05882353,0.6774,0.7356,
True,25,148685085,35.0,1,0.028571429,0.6972,0.7422,
True,26,149744308,38.0,3,0.078947365,0.7171,0.7372,
False,27,150357356,37.0,1,0.027027028,0.7154,0.7356,
False,28,160182400,33.0,4,0.121212125,0.6072,0.7427,
False,29,181898534,34.0,1,0.029411765,0.3987,0.7829,
True,30,205548227,35.0,1,0.028571429,0.7346,0.5694,
True,0,0,52.0,52,1.0,0.7874,0.5354,
False,1,19595,52.0,1,0.01923077,0.7991,0.5471,
True,2,4995931,56.0,4,0.071428575,0.8101,0.5358,
True,3,10953969,64.0,8,0.125,0.7997,0.5181,
False,4,12773622,72.0,8,0.11111111,0.785,0.5576,
False,5,12779063,80.0,8,0.1,0.788,0.5671,
False,6,21069435,89.0,9,0.101123594,0.7951,0.5742,
False,7,21081387,93.0,4,0.043010753,0.7948,0.577,
True,8,41553718,97.0,4,0.041237112,0.7137,0.6188,
True,9,42938691,101.0,4,0.03960396,0.6949,0.6454,
True,10,45171154,107.0,6,0.056074765,0.6592,0.6595,
False,11,48563256,99.0,8,0.08080808,0.7159,0.7082,
